Rating,Symbol,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Readability
1,-0.2993703763954891,-1.113293955105111,-0.04986226488264766,-0.049575967661322856,-0.05798047772707683,-0.06370033180373301,-0.027809627609872895,-0.03173124557583687,-0.36176196179705894,-0.03842732331745686,0.4419709016732777,0.5408584076166366,0.025342737504521717,-0.014906057117961368,-0.02918941813420457,0.013861809525368274,-0.2636416590704146,-0.017803844845852037,0.09389307048643557,-0.04034232506948099,-0.04012152180046102,0.014033131376395508,-0.03200121874646452,-0.059040226756624105,-0.04281613733983162,-0.061730229418320695,-0.049457853380172515,-0.09542556227943814,0.491834215644363,-0.5888835110128976,-0.8486476790509208,-0.9634911838560488,-0.6357593291102142,-0.9485298276614865,0.9497908028709736
1,1.1815152280954069,-0.5361022074896826,-0.04932145341487631,-0.05694829087695001,-0.1489027156451147,-0.07254952807248727,-0.04266228867256427,-0.044422874701225495,-0.5437125201057329,-0.04805845172453696,0.24064986509489578,0.4300766637341112,0.0042473246581343545,3.4102538629767385,-0.013537928717244475,0.012884500021932208,-0.31961078625179395,-0.008271023758864128,0.04746815252150082,-0.04036190010515241,-0.04019785420564062,0.01305584270010934,-0.04469387964149288,-0.05855115553884131,-0.04283476004628036,-0.06610473413463687,-0.04025856713436182,-0.5766009113814737,1.1287443947059568,-0.7996982240561845,-0.7760886356420446,-0.5438872865792018,-0.4089724287346795,-0.8638560542123342,-0.44885399228078704
1,1.1815152280954069,-0.5361022074896826,-0.04687108029215263,-0.05469685246131687,-0.14518511569654374,-0.07264843714872565,-0.04225749389427528,-0.0440711293501228,-0.5415088461796672,-0.04777672846948014,0.3087961575155526,0.4598630992861533,0.009013644903791562,3.3770251301810363,-0.01543522519903165,0.012077346195063015,-0.36839159247559133,-0.009120249026144365,0.05161606748338702,-0.04036165780042207,-0.04019789179885118,0.012248706074253428,-0.04434210569515071,-0.059533278122495384,-0.042834677376233844,-0.06601283925063284,-0.038798209458290024,-0.034558968779061554,-0.088338244596132,0.33659037086536975,-0.6282122000955797,1.4652068746383642,0.5269036882650058,-0.5732261019690239,-0.17311597819120525
1,1.1815152280954069,-0.5361022074896826,-0.05530459249679247,-0.05617020793537858,-0.039938226225916626,-0.07284675549283491,-0.04369464021283256,-0.045663950664194555,-0.5440702104978273,-0.048833112452662045,-0.05043932779402745,0.176374666557273,-0.011210749106414106,2.3403187333152617,-0.011466696497380668,0.025050399627312002,0.20480724645120693,-0.01249208926511184,0.04799442958321854,-0.040361575178421934,-0.040142120168854045,0.025221483041649086,-0.045935056498089266,-0.05468025182614411,-0.04283437542297621,-0.06611131627861946,-0.03982585997580869,-0.6977903144522976,1.2455824344492428,-0.3313710676482158,-0.6559121042880001,0.018014797006231584,-0.4597811132652071,-0.6449356003206509,-0.4796931122776481
1,1.1815152280954069,-0.5361022074896826,-0.044499686310796004,-0.051856474302506846,-0.12314868300631837,-0.07276753663370591,-0.04153913695372539,-0.0432540445777202,-0.5346582905478812,-0.047141787671588484,0.43719981678063924,0.6219792936179788,0.025116552371264714,3.3732838550093844,-0.0163766594738405,0.013961145169040522,-0.25813218773709834,-0.008052095290601429,-0.025357387155955,-0.04036540198235832,-0.04019458273336249,0.014132464903155626,-0.04352495449760655,-0.06412335836369602,-0.04283552450433342,-0.06605556370461708,-0.03781203139141767,-0.16339083605808705,0.8228301618996805,-0.021738243805416894,-0.5215930998796312,1.3572990118076111,0.20561602129442103,-0.3614072408048933,-0.4198289381660942
1,0.6799249427033293,-0.5361022074896826,-0.05911777052452981,-0.06839444382384834,-0.118108014579438,-0.07507268594088864,-0.029933691497071847,-0.03333727032680002,-0.44051825153946406,-0.0384808852729926,1.4175556662963467,2.1954766871391858,-0.22800197342224476,1.6548176264096108,-0.008870427805899453,-0.054108521876980856,3.532290702599106,-0.01580638650395047,0.12736477353135875,-0.040345548065109336,-0.04018513772874015,-0.05393575153059364,-0.03360737405967169,-0.051427305780011486,-0.04282254590762962,-0.0625918719234797,-0.04734784375105632,2.988629263436285,-0.28338051636244654,0.398893401487906,3.426768689990793,0.28129269484045805,0.5640913033086549,0.08990887905979952,-0.3599647640545402
1,0.6799249427033293,-0.5361022074896826,-0.05989153190680183,-0.06977710714544158,-0.14126024983240498,-0.07432180838042006,-0.02746236794626166,-0.036373622782043646,-0.3989062949838094,-0.03628394626006704,1.6167226237349797,1.557198153450533,-0.42337720931409856,1.5514777661372263,-0.012878606019266197,-0.0852082651154734,2.6226279944794504,-0.0018594486394253385,0.12864431224144746,-0.040339417392643365,-0.04019132400791307,-0.08503483201177947,-0.03664397335606138,-0.0597515605124492,-0.0428168925876109,-0.061635931011715925,-0.04632466316716625,3.0551008800645385,-0.5032758723131623,0.18554403154224575,3.029589247129144,0.6029242011001957,0.2155276875127795,0.3068744602319839,-0.46336651933813344
1,0.6799249427033293,-0.5361022074896826,-0.06013503232269236,-0.06896066267487863,-0.1294051642377331,-0.07444778781518328,-0.02632079236822714,-0.02908750213128073,-0.3792807278790134,-0.03540767189509928,1.6964257776003513,2.7553041626023886,-0.89979026764828,1.4967729050033844,-0.013628988724888933,-0.16355578385391567,2.080464425681478,-0.014489743606045907,0.13085193912296922,-0.04034271210513994,-0.04018858288273443,-0.16338068110973275,-0.029357260378024743,-0.0581924918343052,-0.04282017787610025,-0.06186810360034768,-0.04493160225792339,3.3337282535398205,-0.39677536936614655,0.479974533320751,3.8706622884525177,0.8882252404528644,0.5831353035841969,0.4895782409163359,-0.28014586523913504
1,0.6799249427033293,-0.5361022074896826,-0.059167488091342924,-0.06899051129122644,-0.14486185694022238,-0.07419103684739141,-0.02983869690193612,-0.03301557458491747,-0.4310546683363582,-0.03827566609074462,1.5117585415721444,2.259720268002054,-0.25282320336633274,1.7842729804258188,-0.007837318686906652,-0.05704970098138689,3.3805389184890187,-0.01485682325503167,0.11794677346235209,-0.04034701869871129,-0.04019288583333969,-0.056876867956413335,-0.033285652165441285,-0.05636702210035326,-0.042823200458779034,-0.06305537197090577,-0.04606320452862927,1.4167794058513787,-0.7103242569199174,0.3411782947647717,0.20979532395515646,0.18810857566911704,-0.10506315308052068,0.7471182489114313,-0.6883106887270029
1,0.6799249427033293,-0.5361022074896826,-0.059561558847260554,-0.06888485204852034,-0.13011478742952656,-0.0747640024712423,-0.02652631703551558,-0.029499775264562867,-0.38606418600707904,-0.035781555500193477,1.772172558082668,2.6383017982138837,12.466903254042203,1.6221130392549197,-0.01150187319860338,2.029897602115844,1.5990828439733096,-0.014798027433143953,0.1402597387104242,-0.040339644973463366,-0.04019107195975032,2.030025960832355,-0.02976956702716983,-0.06039259718122424,-0.04281819353642535,-0.06110326331886961,-0.043855567159676964,3.068826729350744,-0.16223031271692226,0.03400052466044565,3.452527292243438,0.5156989362267098,0.3521968380897318,0.1289965091091956,-0.42708520169476755
1,1.189476978657186,1.1954730353566023,-0.06239336137711606,-0.06336147748340357,-0.11601427841817084,-0.06994527874980479,-0.037958225462593184,-0.039523359702289936,0.08719201629452873,-0.04329077336283146,-0.20169776065364695,-0.21893156239809058,-0.03088912205281444,-0.577400594255579,-0.0528134851695106,0.02437471147873852,0.1831907508133629,-0.01022652934881997,-0.06655151965734867,-0.040360189225086815,-0.040190880218855744,0.02454580929246322,-0.03979396633507643,-0.06483234488988406,-0.042817991926536715,-0.056438471887862475,-0.05265264365701139,-0.8502298053771485,0.5031573899040023,-1.0240668172214609,3.45095703050251,-0.7178422222787549,0.2593359575845971,0.9673459929659395,-0.5595120110930535
1,1.189476978657186,1.1954730353566023,-0.06456220521851057,-0.06234593322582692,-0.14676318198782384,-0.07010982167263483,-0.040726484749127705,-0.04202537048080989,0.09558098248630734,-0.044683824668710306,-0.2612811710643209,-0.2740949543445696,-0.042345586834513345,-0.5561103054565044,-0.0527752921701647,0.013613133209307373,-0.27757603293835875,-0.007570290621033616,-0.03295411490616865,-0.04035724618452549,-0.04019463604917774,0.013784460359801043,-0.04229618051528218,-0.06401744691008705,-0.04281884135626814,-0.054698802626465585,-0.05229108248879587,-0.2981658414099354,2.9228809297456646,-0.1754834522495417,-1.359020057916735,6.6799554282614135,2.051599428364473,2.554095627524135,0.21690818647497964
1,1.189476978657186,1.1954730353566023,-0.06435048351611518,-0.06721322655320831,-0.14410370780461712,-0.07045346335707096,-0.03273276443822538,-0.034366302350061946,0.6778166325565086,-0.03805112337705559,-0.11271782204150284,-0.13264890615666222,-0.02089446250587738,-0.6378716115207416,-0.0522964774926195,0.022852599585918718,0.13200924618662324,-0.011795054330673412,-0.021222656604164097,-0.040354691206910126,-0.040194318725176266,0.023023729836913746,-0.034636489738387885,-0.06627582027036323,-0.042816263667036975,-0.0562679410305999,-0.05487427915481442,-1.5720815543108524,-0.8976935994162949,-1.3314265995196752,4.031385824146315,-0.6953745486218581,-0.23409477344808852,1.144430225178624,-0.44885399228078704
1,1.189476978657186,1.1954730353566023,-0.06521419913734441,-0.061577366101426466,-0.1347570631151304,-0.07068206228322696,-0.03621213511378353,-0.03876641189980084,0.12909386856350966,-0.042128191478445466,-0.15324854422622836,-0.1966170562528639,-0.028632213938962356,-0.5571224313534139,-0.05285915190842985,0.018672481168606557,-0.029171868610532906,-0.015955037782248056,-0.003731007041603259,-0.040351730864400026,-0.04019138441796418,0.01884370050085228,-0.03903695699629804,-0.06406954749265925,-0.04281445521836484,-0.053091508649617446,-0.05257205516380374,-0.05557732955196991,2.5743442872723383,-1.632785650293646,5.024045858656726,-0.6283813240605602,-0.8670504581967575,1.166590741628622,-0.6629137663766466
1,-0.8328076640346828,1.1954730353566023,-0.055427007679405595,-0.06957120622443304,-0.12980584251891636,-0.0774163118025503,-0.027256356067267392,-0.030038988459004108,0.8749560254806542,-0.03334282865284887,-0.18414419845440094,-0.22922428710720696,-0.03326619677634083,-0.8855028762949608,-0.0558782298604722,0.01654767312166217,-0.12516283610063028,-0.012246414408823661,-0.13280224893611967,-0.040364479694901055,-0.04017054663560931,0.01671893773505532,-0.030308824057102775,-0.05929423159103473,-0.04280341718372311,-0.055358763717766345,-0.05555472906978875,-0.03037204565430076,0.6833232043270019,0.36477748103391683,0.7210925079151146,-1.0599299672642557,-0.016966866536348577,-0.6271767419682324,0.1135064311913864
1,-0.8328076640346828,1.1954730353566023,-0.05905388423960775,-0.07013340841802662,-0.1279691974778802,-0.07747541108185273,-0.03242639235548126,-0.028525839657049672,0.8749560254806542,-0.03183705141696689,-0.25224717474516245,-0.22505093108488478,-0.039412252810115136,-0.9063502090337525,-0.055924687656149295,0.018875844261732437,-0.020532185273312006,-0.005312364778313066,-0.11587975462450469,-0.04036163476231646,-0.04016277808333747,0.01904705926016824,-0.02879555224328132,-0.05793166209074827,-0.04280208587897404,-0.054610812751817846,-0.05146659296098975,0.6654100326151097,1.666418302443101,0.1944700678384068,1.5472032222278493,-0.12271462774156534,0.26638391158746755,0.7999319196285698,0.07541104766585223
1,-0.8328076640346828,1.1954730353566023,-0.06490859225634724,-0.07234917160572461,-0.15358642664295794,-0.07760343260296851,-0.025215915013262775,-0.02812463063538307,0.8749560254806542,-0.031049618340815283,-0.18392763568198972,-0.22539888052338253,-0.031129105808962672,-0.912276208244431,-0.056043299325671335,0.0201536178085557,0.03175988481598943,-0.012344587695671158,-0.18443192842232586,-0.04037230930454815,-0.04017072564377028,0.02032480557674243,-0.02839431060521192,-0.060582778155853195,-0.04280061735764627,-0.05417103409660237,-0.05194849089585316,0.6654100326151097,1.666418302443101,0.1944700678384068,1.5472032222278493,-0.12271462774156534,0.26638391158746755,0.7999319196285698,0.07541104766585223
1,-0.8328076640346828,1.1954730353566023,-0.05946647465061267,-0.0749088064730539,-0.1374512502639109,-0.0773943778698585,-0.030439608434259635,-0.033922822384042074,0.8749560254806542,-0.0371211420999216,-0.25288282062738465,-0.2964305892871659,-0.040347076216865695,-0.939809765432158,-0.05613166044259197,0.016668726674337785,-0.11939679800607808,-0.015123938326314004,-0.19685846928625833,-0.04037416470745633,-0.04018135666682608,0.016839988707994958,-0.03419297371953663,-0.05390352204515722,-0.04280295261059034,-0.05499143543784416,-0.05555472906978875,-0.03037204565430076,0.6833232043270019,0.36477748103391683,0.7210925079151146,-1.0599299672642557,-0.016966866536348577,-0.6271767419682324,0.1135064311913864
1,-0.8328076640346828,1.1954730353566023,-0.05488124931221638,-0.06826275514847586,-0.07956290907008541,-0.07711445584093478,-0.02567275404949336,-0.028878482366305115,0.8749560254806542,-0.034339073109556445,-0.14779907832610353,-0.19738970460383715,-0.029783061010323762,-0.8621229697719062,-0.055928401184295665,0.016132350792531662,-0.14523766390492382,-0.013650497639225283,-0.2455374761142133,-0.040374579091973756,-0.04019069913087883,0.016303624256734487,-0.02914822362072722,-0.036708652545956066,-0.04283374987868644,-0.05567619341654321,-0.055280409649487675,-0.026282183629440483,3.758794832795188,-0.5772594380323895,0.09820642981567893,-0.9489696509324406,-0.0891920654334628,0.1560753225213526,0.24230510882533596
1,-0.8328076640346828,1.1954730353566023,-0.06557197758711443,-0.07216091444123345,-0.1635455709116197,-0.07539743215298576,-0.029649610614560958,-0.029495836489960996,0.8749560254806542,-0.030520176349492043,-0.24679395466126627,-0.26012605589873106,-0.03728332599735151,-0.941169368235283,-0.0561714428995215,0.02261096450405494,0.12354937899511904,-0.013268761843525665,-0.23646878736138277,-0.04038086465876422,-0.040176443424996086,0.022782099904462772,-0.029765627932364137,-0.058860430671367474,-0.04279956335137733,-0.05349404411880789,-0.053055203482258596,0.44695053592790734,1.6263463324782397,0.6814561388833027,1.0785665355790435,-0.23023236612542664,0.2907450118603933,0.8556035411977153,-0.01347818056039458
1,-0.8646546662817988,-1.113293955105111,-0.039906938551819544,-0.04186352474130395,-0.005571731741993853,-0.06490563808810829,-0.02156533155043742,-0.026977937074240257,0.050136766586087275,-0.03607223295087211,0.3030902629867778,0.1810556078983631,-0.014604628232764556,-0.44911905787578793,-0.02485725310456404,0.0002991336838962813,-1.5174274173202233,-0.01879090670742679,0.11625494928735321,-0.04034612446757587,-0.040171449575240444,0.00047074456504327046,-0.027247523823286275,-0.06167870896493858,-0.04282218950013314,-0.058757842791836754,-0.04973560881065055,0.3947031238100092,1.052421868310855,0.0881546235603184,-0.4854957816181239,-0.4833796679636273,0.9984932822795853,-0.7811931887160383,0.18606906647811852
1,-0.8646546662817988,-1.113293955105111,-0.04507691226646613,-0.04761092937824918,-0.03723533209744501,-0.06476804949752012,-0.02339420689577007,-0.02829441670288884,0.05622308581633404,-0.0359841277167005,0.23618361098595955,0.1402313524482429,-0.01769030151047137,-0.4660278072202024,-0.02338392110934202,0.000741514265673401,-1.4508992660643882,-0.017990676296183804,0.11445197543553468,-0.04034529307984207,-0.040172819174510106,0.0009131157193804024,-0.028564110475524877,-0.060553345685403576,-0.04282121897329873,-0.05870121403546613,-0.049848728361161894,0.3947031238100092,1.052421868310855,0.0881546235603184,-0.4854957816181239,-0.4833796679636273,0.9984932822795853,-0.7811931887160383,0.18606906647811852
1,-0.8646546662817988,-1.113293955105111,-0.05438483984253401,-0.05961498385733293,-0.14079068512727527,-0.06403544263944205,-0.017674193544104332,-0.029781351107228345,0.054508350218984966,-0.03629890274365264,0.23064842455638848,-0.0168709227983599,-0.007485544153421677,-0.610901196605456,-0.02997589744261487,0.006736921841766522,-0.7648265768718849,-0.02099264599179195,0.11182067057514258,-0.04034507283840395,-0.04019485790660959,0.006908395529139655,-0.030051165760624415,-0.0548021374710502,-0.04282076707350869,-0.05888312732314277,-0.050151738540203286,-0.09776843130611843,1.180654444136479,0.23993771923621987,-0.470773529860167,-0.5592461867916502,-0.30131251365798684,-0.020176437948512604,0.06452665237284233
1,-0.8646546662817988,-1.113293955105111,-0.04983695324729289,3.2088948317373442,-0.140656805473469,-0.06426527012972943,-0.02260570629700625,-0.030854065416486772,0.02830306019208109,-0.03682743209362234,0.2566371013779318,0.06338629965780228,-0.011898221992646138,-0.46741936025616376,-0.028550019742926813,0.003246190731521898,-1.1215927611136614,-0.021737099591686695,0.12551226317783334,-0.04035178032794512,-0.03479290146778585,0.003417738808819456,-0.03112396727650111,-0.06144251351813953,-0.042828307566868715,-0.059907175415131166,-0.0492701036789482,0.6151499274794033,1.13423452130571,0.17129196248560857,-0.7002375559191077,-0.9290928289510052,1.3203426445118538,-0.7452771158124448,0.11169236530921814
0,-1.2945891966178653,1.4840689091643167,-0.04615262618463241,-0.03847959326933796,-0.1503732618219818,-0.06585132755394298,-0.039533580990506544,-0.04106644102755209,-0.7221572295414653,-0.04473010384235826,-0.020334894611269083,-0.028557129514050053,-0.024274191543481777,0.2538369881224481,0.15218850462603883,0.008920038951042686,-0.5851910518143772,-0.00731261714178277,0.14315461284930164,-0.04032589653865474,-0.04019222078140073,0.009091466114661446,-0.041337173105578696,-0.06281944428625297,-0.04280612631462618,-0.0649876385756672,0.010169349531178326,-0.37650787515421164,2.898193836671207,-0.6754906503983892,0.3089008732662666,0.1375841992076215,-0.3570548336721071,0.13379460472264879,-0.11506586996181956
0,-1.2945891966178653,1.4840689091643167,-0.04520174999946857,-0.03771780537221798,-0.13490325725022606,-0.06585546578703172,-0.03896907601710277,-0.04049853547387082,-0.7198390915225168,-0.044612439688192534,0.011954589727351904,0.005284930787715209,-0.01747485260768579,0.2560629768969545,0.14393980269067702,0.012559041977039985,-0.33899072867896196,-0.007580346326463201,0.14839954810129702,-0.040312254979776356,-0.04018317398644843,0.012730391590955962,-0.04076922138385212,-0.0638124746001766,-0.042794745911344384,-0.0644209800831,0.013485843778911008,-1.260926657896745,-1.1125823007117956,0.28823666802869063,1.1664330283141968,-0.7263802877167805,0.4233519215383902,1.0725356922428915,-0.4180148722839259
0,-1.2945891966178653,1.4840689091643167,-0.06002822766131205,-0.055859670024076,-0.15081537396641462,-0.06587408627711902,-0.03896907601710277,-0.04049853547387082,-0.7198390915225168,-0.044612439688192534,0.15039273528666658,0.28704856784778227,-0.012768322611765505,0.7427468145564494,0.15307426319622452,0.007271116369437558,-0.7182316833725952,-0.007580346326463201,0.14839954810129702,-0.040312254979776356,-0.04018321172016893,0.007442578672751222,-0.04076922138385212,-0.06870595150749831,-0.042794745911344384,-0.0644209800831,-0.026599017452294652,-1.3101605355340933,-1.3587371762136817,0.19404594538852146,1.169199890850355,-0.7139935267332937,0.05580340889309239,0.9415255475795222,-0.4869493758063215
0,-1.2945891966178653,1.4840689091643167,-0.04734981581102501,-0.0403327062844163,-0.15076855082711282,-0.060492583868397676,-0.039511916903084775,-0.04114048158332133,-0.7236580976554976,-0.044806284973813074,-0.10878898827797075,-0.11837271229724101,-0.028580449660683363,-0.08715434317763837,0.09515902280064885,0.012629547107126524,-0.33475977115656863,-0.00785823889348887,0.14316311972142795,-0.040320539342189265,-0.04018843889167749,0.012800895218528806,-0.041411219680496214,-0.056357607698047554,-0.042801324575289804,-0.06438550396095466,-0.019070527001096023,-0.37650787515421164,2.898193836671207,-0.6754906503983892,0.3089008732662666,0.1375841992076215,-0.3570548336721071,0.13379460472264879,-0.11506586996181956
0,0.40126367304106386,0.6182812877411741,0.03224230041110068,0.06047771126393917,0.04737617103019653,-0.07159884738183014,-0.10751399725112173,-0.08738905581968057,0.6205889103218283,-0.06215966331729755,-1.8369330518284703,-1.3383010879811263,-4.269271715789938,-0.5678573225070592,-0.0450989870742059,1.012902543329886,1.5681098822185204,-0.039964858156929385,0.22363739515931316,-0.04408327838939458,-0.023871286575465275,1.0130525749232746,-0.08766355370799858,-0.07613470956852625,-0.04551078036328158,-0.0825887951371217,-0.03925277636185701,0.7154224081303683,-0.10991034223757054,-0.035011528369855015,2.56601343983616,0.521780523433917,0.6506760667201755,1.2161062192787926,0.32756620528724595
